date,state,percentile,variable,income
2024-01-01,Kedah,42,minimum,4144.0
2024-01-01,Kedah,42,maximum,4264.0
2024-01-01,Kedah,43,mean,4340.0
2024-01-01,Kedah,43,median,4348.0
2024-01-01,Kedah,43,minimum,4264.0
2024-01-01,Kedah,43,maximum,4396.0
2024-01-01,Kedah,44,mean,4436.0
2024-01-01,Kedah,44,median,4430.0
2024-01-01,Kedah,44,minimum,4396.0
2024-01-01,Kedah,44,maximum,4471.0
2024-01-01,Kedah,45,mean,4504.0
2024-01-01,Kedah,45,median,4510.0
2024-01-01,Kedah,45,minimum,4471.0
2024-01-01,Kedah,45,maximum,4541.0
2024-01-01,Kedah,46,mean,4585.0
2024-01-01,Kedah,46,median,4588.0
2024-01-01,Kedah,46,minimum,4541.0
2024-01-01,Kedah,46,maximum,4624.0
2024-01-01,Kedah,47,mean,4653.0
2024-01-01,Kedah,47,median,4652.0
2024-01-01,Kedah,47,minimum,4626.0
2024-01-01,Kedah,47,maximum,4684.0
2024-01-01,Kedah,48,mean,4720.0
2024-01-01,Kedah,48,median,4711.0
2024-01-01,Kedah,48,minimum,4688.0
2024-01-01,Kedah,48,maximum,4766.0
2024-01-01,Kedah,49,mean,4799.0
2024-01-01,Kedah,49,median,4797.0
2024-01-01,Kedah,49,minimum,4769.0
2024-01-01,Kedah,49,maximum,4836.0
2024-01-01,Kedah,50,mean,4867.0
2024-01-01,Kedah,50,median,4866.0
2024-01-01,Kedah,50,minimum,4841.0
2024-01-01,Kedah,50,maximum,4895.0
2024-01-01,Kedah,51,mean,4936.0
2024-01-01,Kedah,51,median,4938.0
2024-01-01,Kedah,51,minimum,4896.0
2024-01-01,Kedah,51,maximum,4972.0
2024-01-01,Kedah,52,mean,5011.0
2024-01-01,Kedah,52,median,5014.0
2024-01-01,Kedah,52,minimum,4973.0
2024-01-01,Kedah,52,maximum,5044.0
2024-01-01,Kedah,53,mean,5074.0
2024-01-01,Kedah,53,median,5076.0
2024-01-01,Kedah,53,minimum,5047.0
2024-01-01,Kedah,53,maximum,5105.0
2024-01-01,Kedah,54,mean,5153.0
2024-01-01,Kedah,54,median,5155.0
2024-01-01,Kedah,54,minimum,5106.0
2024-01-01,Kedah,54,maximum,5189.0
2024-01-01,Kedah,55,mean,5220.0
2024-01-01,Kedah,55,median,5217.0
2024-01-01,Kedah,55,minimum,5190.0
2024-01-01,Kedah,55,maximum,5256.0
2024-01-01,Kedah,56,mean,5299.0
2024-01-01,Kedah,56,median,5294.0
2024-01-01,Kedah,56,minimum,5260.0
2024-01-01,Kedah,56,maximum,5333.0
2024-01-01,Kedah,57,mean,5362.0
2024-01-01,Kedah,57,median,5359.0
2024-01-01,Kedah,57,minimum,5333.0
2024-01-01,Kedah,57,maximum,5394.0
2024-01-01,Kedah,58,mean,5437.0
2024-01-01,Kedah,58,median,5434.0
2024-01-01,Kedah,58,minimum,5395.0
2024-01-01,Kedah,58,maximum,5486.0
2024-01-01,Kedah,59,mean,5530.0
2024-01-01,Kedah,59,median,5532.0
2024-01-01,Kedah,59,minimum,5487.0
2024-01-01,Kedah,59,maximum,5586.0
2024-01-01,Kedah,60,mean,5630.0
2024-01-01,Kedah,60,median,5630.0
2024-01-01,Kedah,60,minimum,5588.0
2024-01-01,Kedah,60,maximum,5674.0
2024-01-01,Kedah,61,mean,5709.0
2024-01-01,Kedah,61,median,5704.0
2024-01-01,Kedah,61,minimum,5676.0
2024-01-01,Kedah,61,maximum,5744.0
